date,temperature
1702422042000,19.6
1702422087000,19.6
1702422132000,19.6
1702422177000,19.6
1702422222000,19.6
1702422267000,19.6
1702422312000,19.6
1702422357000,19.6
1702422402000,19.6
1702422447000,19.6
1702422492000,19.5
1702422537000,19.5
1702422582000,19.5
1702422627000,19.5
1702422672000,19.5
1702422717000,19.5
1702422762000,19.4
1702422807000,19.4
1702422852000,19.4
1702422897000,19.4
1702422942000,19.4
1702422987000,19.4
1702423032000,19.4
1702423077000,19.4
1702423122000,19.4
1702423167000,19.4
1702423212000,19.3
1702423257000,19.3
1702423302000,19.3
1702423347000,19.3
1702423392000,19.3
1702423437000,19.3
1702423482000,19.2
1702423527000,19.2
1702423572000,19.2
1702423617000,19.2
1702423662000,19.2
1702423707000,19.2
1702423752000,19.2
1702423797000,19.2
1702423842000,19.2
1702423887000,19.2
1702423932000,19.2
1702423977000,19.2
1702424022000,19.1
1702424067000,19.1
1702424112000,19.1
1702424157000,19.1
1702424202000,19.1
1702424247000,19.1
1702424292000,19.1
1702424337000,19.1
1702424382000,19.1
1702424427000,19.1
1702424472000,19.1
1702424517000,19.1
1702424562000,19
1702424607000,19
1702424652000,19
1702424697000,19
1702424742000,19
1702424787000,19
1702424832000,19
1702424877000,18.9
1702424922000,18.9
1702424967000,18.9
1702425012000,18.9
1702425057000,18.9
1702425102000,18.9
1702425147000,18.9
1702425192000,18.9
1702425237000,18.9
1702425282000,18.9
1702425327000,18.9
1702425372000,18.9
1702425417000,18.9
1702425462000,18.9
1702425507000,18.8
1702425552000,18.8
1702425597000,18.8
1702425642000,18.8
1702425687000,18.7
1702425732000,18.8
1702425777000,18.7
1702425822000,18.7
1702425867000,18.7
1702425912000,18.7
1702425957000,18.7
1702426002000,18.7
1702426047000,18.7
1702426092000,18.7
1702426137000,18.7
1702426182000,18.7
1702426227000,18.7
1702426272000,18.7
1702426317000,18.7
1702426362000,18.6
1702426407000,18.6
1702426452000,18.6
1702426497000,18.6
1702426542000,18.6
1702426587000,18.6
1702426632000,18.6
1702426677000,18.6
1702426722000,18.6
1702426767000,18.6
1702426812000,18.6
1702426857000,18.6
