date,temperature
1702715081000,17.2
1702715119000,17.2
1702715164000,17.2
1702715209000,17.2
1702715255000,17.3
1702715299000,17.4
1702715344000,17.4
1702715389000,17.5
1702715435000,17.6
1702715479000,17.6
1702715524000,17.7
1702715569000,17.8
1702715615000,17.9
1702715659000,17.9
1702715704000,18
1702715749000,18.1
1702715795000,18.2
1702715839000,18.2
1702715884000,18.3
1702715929000,18.4
1702715975000,18.5
1702716019000,18.6
1702716064000,18.6
1702716109000,18.7
1702716155000,18.8
1702716199000,18.9
1702716244000,18.9
1702716289000,19
1702716335000,19.1
1702716379000,19.1
1702716424000,19.2
1702716469000,19.3
1702716515000,19.4
1702716559000,19.4
1702716604000,19.5
1702716649000,19.6
1702716695000,19.6
1702716739000,19.7
1702716784000,19.7
1702716829000,19.8
1702716874000,19.9
1702716919000,19.9
1702716964000,20
1702717009000,20.1
1702717054000,20.1
1702717099000,20.2
1702717144000,20.2
1702717189000,20.3
1702717234000,20.4
1702717279000,20.5
1702717324000,20.5
1702717369000,20.6
1702717414000,20.6
1702717459000,20.7
1702717504000,20.7
1702717549000,20.8
1702717594000,20.9
1702717639000,20.9
1702717684000,21
1702717729000,21.1
1702717774000,21.1
1702717819000,21.1
1702717864000,21.2
1702717909000,21.2
1702717954000,21.3
1702717999000,21.4
1702718044000,21.4
1702718089000,21.5
1702718134000,21.6
1702718179000,21.6
1702718224000,21.6
1702718269000,21.7
1702718314000,21.7
1702718359000,21.8
1702718404000,21.8
1702718449000,21.9
1702718494000,21.9
1702718539000,21.9
1702718584000,22
1702718629000,22.1
1702718674000,22.1
1702718719000,22.1
1702718764000,22.2
1702718809000,22.2
1702718854000,22.2
1702718899000,22.3
1702718944000,22.4
1702718989000,22.4
1702719034000,22.4
1702719079000,22.5
1702719124000,22.6
1702719169000,22.6
1702719214000,22.6
1702719259000,22.6
1702719304000,22.7
1702719349000,22.7
1702719394000,22.7
1702719439000,22.8
1702719484000,22.8
1702719529000,22.9
1702719574000,22.9
1702719619000,22.9
1702719664000,23
1702719709000,23
1702719754000,23.1
1702719799000,23.1
1702719844000,23.1
1702719889000,23.2
1702719934000,23.2
1702719979000,23.2
1702720024000,23.2
1702720069000,23.3
1702720114000,23.3
1702720159000,23.4
1702720204000,23.4
1702720249000,23.4
1702720294000,23.5
1702720339000,23.5
1702720384000,23.6
1702720429000,23.6
1702720474000,23.6
1702720519000,23.6
1702720564000,23.6
1702720609000,23.7
1702720654000,23.7
1702720699000,23.7
1702720744000,23.7
1702720789000,23.8
1702720834000,23.8
1702720879000,23.9
1702720924000,23.9
1702720969000,23.9
1702721014000,23.9
1702721059000,24
1702721104000,24
1702721149000,24.1
1702721194000,24.1
1702721239000,24.1
1702721284000,24.1
1702721329000,24.1
1702721374000,24.2
1702721419000,24.2
1702721464000,24.2
1702721509000,24.2
1702721554000,24.3
1702721599000,24.3
1702721644000,24.3
1702721689000,24.4
1702721734000,24.4
1702721779000,24.4
1702721824000,24.4
1702721869000,24.4
1702721914000,24.5
1702721959000,24.5
1702722004000,24.5
1702722049000,24.6
1702722094000,24.6
1702722139000,24.6
1702722184000,24.6
1702722229000,24.6
1702722274000,24.7
1702722319000,24.7
1702722364000,24.7
1702722409000,24.7
1702722454000,24.7
1702722499000,24.8
1702722544000,24.8
1702722589000,24.8
1702722634000,24.9
