date,temperature
1700900727000,16.8
1700900765000,16.8
1700900810000,16.9
1700900855000,16.9
1700900901000,16.9
1700900945000,17
1700900990000,17.1
1700901035000,17.2
1700901081000,17.2
1700901125000,17.3
1700901170000,17.4
1700901215000,17.5
1700901261000,17.6
1700901305000,17.6
1700901350000,17.7
1700901395000,17.8
1700901441000,17.9
1700901485000,17.9
1700901530000,18.1
1700901575000,18.1
1700901621000,18.2
1700901665000,18.2
1700901710000,18.3
1700901755000,18.4
1700901801000,18.4
1700901845000,18.5
1700901890000,18.6
1700901935000,18.7
1700901981000,18.7
1700902025000,18.8
1700902070000,18.9
1700902115000,18.9
1700902161000,19
1700902205000,19.1
1700902250000,19.2
1700902295000,19.2
1700902341000,19.3
1700902385000,19.4
1700902430000,19.4
1700902475000,19.5
1700902521000,19.6
1700902565000,19.6
1700902610000,19.7
1700902655000,19.7
1700902701000,19.8
1700902745000,19.9
1700902790000,19.9
1700902835000,20
1700902881000,20
1700902925000,20.1
1700902970000,20.1
1700903015000,20.2
1700903061000,20.2
1700903105000,20.3
1700903150000,20.4
1700903195000,20.4
1700903241000,20.5
1700903285000,20.6
1700903330000,20.6
1700903375000,20.7
1700903421000,20.8
1700903465000,20.9
1700903510000,21
1700903555000,21.1
1700903601000,21.2
1700903645000,21.2
1700903690000,21.3
1700903735000,21.4
1700903781000,21.4
1700903825000,21.4
1700903870000,21.5
1700903915000,21.6
1700903961000,21.6
1700904005000,21.6
1700904050000,21.7
1700904095000,21.7
1700904140000,21.8
1700904185000,21.8
1700904230000,21.9
1700904275000,21.9
1700904320000,21.9
1700904365000,22
1700904410000,22.1
1700904455000,22.1
1700904500000,22.1
1700904545000,22.2
1700904590000,22.2
1700904635000,22.2
1700904680000,22.3
1700904725000,22.3
1700904770000,22.4
1700904815000,22.4
1700904860000,22.4
1700904905000,22.5
1700904950000,22.6
1700904995000,22.6
1700905040000,22.6
1700905085000,22.7
1700905130000,22.7
1700905175000,22.7
1700905220000,22.8
1700905265000,22.8
1700905310000,22.9
1700905355000,22.9
1700905400000,22.9
1700905445000,23
1700905490000,23
1700905535000,23.1
1700905580000,23.1
1700905625000,23.1
1700905670000,23.2
1700905715000,23.2
1700905760000,23.2
1700905805000,23.3
1700905850000,23.3
1700905895000,23.4
1700905940000,23.4
1700905985000,23.4
1700906030000,23.4
1700906075000,23.5
1700906120000,23.5
1700906165000,23.6
1700906210000,23.6
1700906255000,23.6
1700906300000,23.6
1700906345000,23.7
1700906390000,23.7
1700906435000,23.7
1700906480000,23.7
1700906525000,23.7
1700906570000,23.8
1700906615000,23.8
1700906660000,23.9
1700906705000,23.9
1700906750000,23.9
1700906795000,23.9
1700906840000,24
1700906885000,24
1700906930000,24.1
1700906975000,24.1
1700907020000,24.1
1700907065000,24.1
1700907110000,24.1
1700907155000,24.2
1700907200000,24.2
1700907245000,24.2
1700907290000,24.2
1700907335000,24.2
1700907380000,24.3
1700907425000,24.3
1700907470000,24.3
1700907515000,24.4
1700907560000,24.4
1700907605000,24.4
1700907650000,24.4
1700907695000,24.5
1700907740000,24.5
1700907785000,24.5
1700907830000,24.6
1700907875000,24.6
1700907920000,24.6
1700907965000,24.6
1700908010000,24.6
1700908055000,24.6
1700908100000,24.7
1700908145000,24.7
1700908190000,24.7
1700908235000,24.7
1700908280000,24.7
1700908325000,24.8
1700908370000,24.8
1700908415000,24.8
1700908460000,24.9
1700908505000,24.9
1700908550000,24.9
1700908595000,24.9
1700908640000,24.9
1700908685000,24.9
1700908730000,24.9
1700908775000,25
1700908820000,25
1700908865000,25
1700908910000,25.1
1700908955000,25.1
1700909000000,25.1
1700909045000,25.1
1700909090000,25.1
1700909135000,25.1
1700909180000,25.2
1700909225000,25.2
1700909270000,25.2
1700909315000,25.2
1700909360000,25.2
1700909405000,25.2
1700909450000,25.2
1700909495000,25.3
1700909540000,25.3
1700909585000,25.4
1700909630000,25.4
1700909675000,25.4
1700909720000,25.4
1700909765000,25.4
1700909810000,25.4
1700909855000,25.4
1700909900000,25.5
1700909945000,25.5
1700909990000,25.5
1700910035000,25.6
1700910080000,25.6
1700910125000,25.6
1700910170000,25.6
1700910215000,25.6
1700910260000,25.6
1700910305000,25.6
1700910350000,25.7
1700910395000,25.7
1700910440000,25.7
1700910485000,25.7
1700910530000,25.7
1700910575000,25.7
1700910620000,25.8
1700910665000,25.8
1700910710000,25.8
1700910755000,25.8
1700910800000,25.9
1700910845000,25.9
1700910890000,25.9
1700910935000,25.9
1700910980000,25.9
1700911025000,25.9
1700911070000,26
1700911115000,26
1700911160000,26
1700911205000,26.1
1700911250000,26.1
1700911295000,26.1
1700911340000,26.1
1700911385000,26.1
1700911430000,26.1
1700911475000,26.1
1700911520000,26.1
1700911565000,26.2
1700911610000,26.2
1700911655000,26.2
1700911700000,26.2
1700911745000,26.2
1700911790000,26.2
1700911835000,26.2
1700911880000,26.2
1700911925000,26.2
1700911970000,26.3
1700912015000,26.3
1700912060000,26.3
1700912105000,26.4
1700912150000,26.4
1700912195000,26.4
1700912240000,26.4
1700912330000,26.4
1700912735000,26.5
1700912780000,26.5
1700912825000,26.6
1700912870000,26.6
1700912915000,26.6
1700912960000,26.6
1700913005000,26.6
1700913050000,26.6
1700913095000,26.6
1700913140000,26.6
1700913185000,26.6
1700913230000,26.6
1700913275000,26.6
1700913320000,26.7
1700913365000,26.7
1700913410000,26.7
1700913455000,26.7
1700913500000,26.7
1700913545000,26.7
1700913590000,26.7
1700913635000,26.7
1700913680000,26.7
1700913725000,26.7
1700913770000,26.7
1700913815000,26.7
1700913860000,26.7
1700913905000,26.8
1700913950000,26.8
1700913995000,26.8
1700914040000,26.8
1700914085000,26.8
1700914130000,26.8
1700914175000,26.9
1700914220000,26.9
1700914265000,26.9
1700914310000,26.9
1700914355000,26.9
1700914400000,26.9
1700914445000,26.9
1700914490000,26.9
1700914535000,26.9
1700914580000,26.9
1700914625000,26.9
1700914670000,26.9
1700914715000,26.9
1700914760000,26.9
1700914805000,26.9
1700914850000,26.9
1700914895000,26.9
1700914940000,26.9
1700914985000,26.9
1700915030000,26.9
1700915075000,26.9
1700915120000,26.9
1700915165000,26.9
1700915210000,26.9
1700915255000,26.9
1700915300000,26.9
1700915345000,27
1700915390000,27
1700915435000,26.9
1700915480000,27
1700915525000,26.9
1700915570000,27
1700915615000,27
1700915660000,27
1700915705000,26.9
1700915750000,27
1700915795000,26.9
1700915840000,27
1700915885000,27
1700915930000,27
1700915975000,27
1700916020000,27
1700916065000,27
1700916110000,27
1700916155000,27
1700916200000,27
1700916245000,27
1700916290000,27
1700916335000,27
1700916380000,26.9
1700916425000,26.9
