date,temperature
1702940429000,17.9
1702940474000,17.9
1702940519000,17.9
1702940564000,17.9
1702940609000,17.9
1702940654000,17.9
1702940699000,17.9
1702940744000,17.9
1702940789000,17.9
1702940834000,17.9
1702940879000,17.9
1702940924000,17.9
1702940969000,17.9
1702941014000,17.8
1702941059000,17.8
1702941104000,17.8
1702941149000,17.8
1702941194000,17.8
1702941239000,17.8
1702941284000,17.8
1702941329000,17.8
1702941374000,17.8
1702941419000,17.7
1702941464000,17.7
1702941509000,17.7
1702941554000,17.7
1702941599000,17.7
1702941644000,17.7
1702941689000,17.7
1702941734000,17.7
1702941779000,17.7
1702941824000,17.7
1702941869000,17.7
1702941914000,17.7
1702941959000,17.7
1702942004000,17.7
1702942049000,17.7
1702942094000,17.7
1702942139000,17.7
1702942184000,17.6
1702942229000,17.7
1702942274000,17.6
1702942319000,17.6
1702942364000,17.6
1702942409000,17.6
1702942454000,17.6
1702942499000,17.6
1702942544000,17.6
1702942589000,17.6
1702942634000,17.6
1702942679000,17.6
1702942724000,17.6
1702942769000,17.6
1702942814000,17.6
1702942859000,17.6
1702942904000,17.6
1702942949000,17.6
1702942994000,17.6
1702943039000,17.6
1702943084000,17.6
1702943129000,17.5
1702943174000,17.5
1702943219000,17.5
1702943264000,17.5
1702943309000,17.5
1702943354000,17.5
1702943399000,17.5
1702943444000,17.5
1702943489000,17.5
1702943534000,17.5
1702943579000,17.5
1702943624000,17.4
1702943669000,17.4
1702943714000,17.4
1702943759000,17.4
1702943804000,17.4
1702943849000,17.4
1702943894000,17.4
1702943939000,17.4
1702943984000,17.4
1702944029000,17.4
1702944074000,17.4
1702944119000,17.4
1702944164000,17.4
1702944209000,17.4
1702944254000,17.4
1702944299000,17.4
1702944344000,17.4
1702944389000,17.4
1702944434000,17.4
1702944479000,17.4
1702944524000,17.4
1702944569000,17.4
1702944614000,17.3
1702944659000,17.3
1702944704000,17.3
1702944749000,17.3
1702944794000,17.3
1702944839000,17.3
1702944884000,17.3
1702944929000,17.3
1702944974000,17.3
1702945019000,17.3
1702945064000,17.3
1702945109000,17.3
1702945154000,17.2
1702945199000,17.3
1702945244000,17.2
1702945289000,17.2
1702945334000,17.2
1702945379000,17.2
1702945424000,17.2
1702945469000,17.2
1702945514000,17.2
1702945559000,17.2
1702945604000,17.2
1702945649000,17.2
1702945694000,17.2
1702945739000,17.2
1702945784000,17.2
1702945829000,17.2
1702945874000,17.2
1702945919000,17.2
1702945964000,17.2
1702946009000,17.2
1702946054000,17.2
1702946099000,17.2
1702946144000,17.2
1702946189000,17.2
1702946234000,17.2
1702946279000,17.2
1702946324000,17.2
1702946369000,17.1
1702946414000,17.1
1702946459000,17.1
1702946504000,17.1
1702946549000,17.1
1702946594000,17.1
1702946639000,17.1
1702946684000,17.1
1702946729000,17.1
1702946774000,17.1
1702946819000,17.1
1702946864000,17.1
1702946909000,17.1
1702946954000,17.1
1702946999000,17.1
1702947044000,17.1
1702947089000,17.1
1702947134000,17.1
1702947179000,17.1
1702947224000,17.1
1702947269000,17.1
1702947314000,17.1
1702947359000,17.1
1702947404000,17.1
1702947449000,17.1
1702947494000,17.1
1702947539000,17.1
1702947584000,17.1
1702947629000,17
1702947674000,17.1
1702947719000,17
1702947764000,17
1702947809000,17.1
1702947854000,17
1702947944000,17
1702947989000,17
1702948034000,17
1702948079000,17
1702948124000,17
1702948169000,17
1702948214000,17
1702948259000,17
1702948304000,17
