date,temperature
1703315367000,15.5
1703315412000,15.5
1703315457000,15.6
1703315502000,15.7
1703315547000,15.7
1703315592000,15.8
1703315637000,15.8
1703315682000,15.9
1703315727000,16
1703315772000,16.1
1703315817000,16.1
1703315862000,16.2
1703315907000,16.2
1703315952000,16.2
1703315997000,16.3
1703316042000,16.4
1703316087000,16.4
1703316132000,16.5
1703316177000,16.6
1703316222000,16.6
1703316267000,16.6
1703316312000,16.7
1703316357000,16.7
1703316402000,16.7
1703316447000,16.8
1703316492000,16.9
1703316537000,16.9
1703316582000,17
1703316627000,17
1703316672000,17.1
1703316717000,17.1
1703316762000,17.1
1703316807000,17.2
1703316852000,17.2
1703316897000,17.3
1703316942000,17.3
1703316987000,17.4
1703317032000,17.4
1703317077000,17.5
1703317122000,17.5
1703317167000,17.6
1703317212000,17.6
1703317257000,17.7
1703317302000,17.7
1703317347000,17.7
1703317392000,17.8
1703317437000,17.8
1703317482000,17.9
1703317527000,17.9
1703317572000,17.9
1703317617000,18
1703317662000,18.1
1703317707000,18.1
1703317752000,18.1
1703317797000,18.2
1703317842000,18.2
1703317887000,18.2
1703317932000,18.3
1703317977000,18.3
1703318022000,18.4
1703318067000,18.4
1703318112000,18.5
1703318157000,18.5
1703318202000,18.6
1703318247000,18.6
1703318292000,18.6
1703318337000,18.7
1703318382000,18.7
1703318427000,18.7
1703318472000,18.7
1703318517000,18.8
1703318562000,18.9
1703318607000,18.9
1703318652000,18.9
1703318697000,19
1703318742000,19
1703318787000,19.1
1703318832000,19.1
1703318877000,19.1
1703318922000,19.1
1703318967000,19.2
1703319012000,19.2
1703319057000,19.2
1703319102000,19.3
1703319147000,19.4
1703319192000,19.4
1703319237000,19.4
1703319282000,19.4
1703319327000,19.5
1703319372000,19.5
1703319417000,19.6
1703319462000,19.6
1703319507000,19.6
1703319552000,19.6
1703319597000,19.7
1703319642000,19.7
1703319687000,19.7
1703319732000,19.7
1703319777000,19.8
1703319822000,19.8
1703319867000,19.9
1703319912000,19.9
1703319957000,19.9
1703320002000,19.9
1703320047000,20
1703320091000,20
1703320136000,20.1
1703320182000,20.1
1703320226000,20.1
1703320271000,20.1
1703320316000,20.1
1703320362000,20.2
1703320406000,20.2
1703320451000,20.2
1703320496000,20.2
1703320542000,20.3
1703320586000,20.3
1703320631000,20.4
1703320676000,20.4
1703320722000,20.4
1703320766000,20.4
1703320811000,20.4
1703320856000,20.5
1703320902000,20.5
1703320946000,20.6
1703320991000,20.6
1703321036000,20.6
1703321082000,20.6
1703321126000,20.6
1703321171000,20.7
1703321216000,20.7
1703321262000,20.7
1703321306000,20.7
1703321351000,20.7
1703321396000,20.8
