date,temperature
1702854038000,15.9
1702854623000,15.9
1702855253000,15.9
1702855838000,15.9
1702856423000,15.8
1702857008000,15.8
1702857638000,15.8
1702858223000,15.9
1702858808000,15.9
1702859438000,15.8
1702860023000,15.9
1702860608000,15.9
1702861238000,15.9
1702861823000,15.9
1702862408000,15.9
1702863038000,15.9
1702863623000,15.9
1702864208000,15.9
1702864838000,15.9
1702865423000,15.9
1702866008000,15.9
1702866638000,15.9
1702867223000,15.9
1702867808000,15.9
1702868438000,15.9
1702869023000,15.9
1702869608000,15.9
1702870238000,15.9
1702870823000,15.9
1702871408000,15.9
1702872038000,15.9
1702872623000,15.9
1702873208000,15.9
1702873838000,15.9
1702874423000,15.9
1702875008000,15.9
1702875638000,15.9
1702876223000,15.9
1702876808000,15.9
1702877438000,16
1702878023000,16
1702878608000,16.1
1702879238000,16.1
1702879823000,16.2
1702880408000,16.2
1702881038000,16.3
1702881623000,16.4
1702882208000,16.4
1702882838000,16.5
1702883423000,16.5
1702884008000,16.6
1702884638000,16.6
1702885222000,16.6
1702885807000,16.7
1702886437000,16.7
1702887022000,16.7
1702887607000,16.7
1702888237000,16.8
1702888822000,16.9
1702889414000,16.9
1702889452000,16.9
1702889497000,17
1702889542000,17.1
1702889587000,17.1
1702889632000,17.2
1702889677000,17.2
1702889722000,17.3
1702889767000,17.4
1702889812000,17.5
1702889857000,17.5
1702889902000,17.6
1702889947000,17.6
1702889992000,17.7
1702890037000,17.8
1702890082000,17.8
1702890127000,17.9
1702890172000,17.9
1702890217000,18
1702890262000,18.1
1702890307000,18.1
1702890352000,18.2
1702890397000,18.2
1702890442000,18.3
1702890487000,18.4
1702890532000,18.4
1702890577000,18.4
1702890622000,18.5
1702890667000,18.6
1702890712000,18.6
1702890757000,18.7
1702890802000,18.7
1702890847000,18.7
1702890892000,18.8
1702890937000,18.9
1702890982000,18.9
1702891027000,18.9
1702891072000,19
1702891117000,19.1
1702891162000,19.1
1702891207000,19.1
1702891252000,19.2
1702891297000,19.2
1702891342000,19.3
1702891387000,19.4
1702891432000,19.4
1702891477000,19.4
1702891522000,19.5
1702891567000,19.6
1702891612000,19.6
1702891657000,19.6
1702891702000,19.7
1702891747000,19.7
1702891792000,19.8
1702891837000,19.8
1702891882000,19.9
