date,temperature
1703315367000,16.2
1703315412000,16.2
1703315457000,16.2
1703315502000,16.2
1703315547000,16.3
1703315592000,16.3
1703315637000,16.4
1703315682000,16.4
1703315727000,16.6
1703315772000,16.6
1703315817000,16.7
1703315862000,16.7
1703315907000,16.7
1703315952000,16.7
1703315997000,16.9
1703316042000,16.9
1703316087000,16.9
1703316132000,16.9
1703316177000,16.8
1703316222000,16.8
1703316267000,16.9
1703316312000,16.9
1703316357000,17
1703316402000,17
1703316447000,17
1703316492000,17
1703316537000,17.1
1703316582000,17.1
1703316627000,17.1
1703316672000,17.1
1703316717000,17.1
1703316762000,17.2
1703316807000,17.2
1703316852000,17.4
1703316897000,17.4
1703316942000,17.2
1703316987000,17.2
1703317032000,17.3
1703317077000,17.3
1703317122000,17.4
1703317167000,17.4
1703317212000,17.5
1703317257000,17.5
1703317302000,17.4
1703317347000,17.4
1703317392000,17.5
1703317437000,17.5
1703317482000,17.5
1703317527000,17.5
1703317572000,17.7
1703317617000,17.7
1703317662000,17.7
1703317707000,17.7
1703317752000,17.7
1703317797000,17.7
1703317842000,17.8
1703317887000,17.8
1703317932000,17.8
1703317977000,17.8
1703318022000,18
1703318067000,18
1703318112000,17.7
1703318157000,17.7
1703318202000,17.8
1703318247000,17.8
1703318292000,18.1
1703318337000,18.1
1703318382000,18
1703318427000,18
1703318472000,18
1703318517000,18
1703318562000,18
1703318607000,18
1703318652000,18.1
1703318697000,18.1
1703318742000,18.1
1703318787000,18.1
1703318832000,18.1
1703318877000,18.1
1703318922000,18.1
1703318967000,18.1
1703319012000,18.1
1703319057000,18.1
1703319102000,18.2
1703319147000,18.2
1703319192000,18.1
1703319237000,18.1
1703319282000,18.2
1703319327000,18.2
1703319372000,18.4
1703319417000,18.4
1703319462000,18.2
1703319507000,18.2
1703319552000,18.4
1703319597000,18.4
1703319642000,18.3
1703319687000,18.3
1703319732000,18.4
1703319777000,18.4
1703319822000,18.3
1703319867000,18.3
1703319912000,18.3
1703319957000,18.3
1703320002000,18.5
1703320047000,18.5
1703320091000,18.4
1703320136000,18.4
1703320182000,18.5
1703320226000,18.5
1703320271000,18.4
1703320316000,18.4
1703320362000,18.3
1703320406000,18.3
1703320451000,18.5
1703320496000,18.5
1703320542000,18.5
1703320586000,18.5
1703320631000,18.4
1703320676000,18.4
1703320722000,18.6
1703320766000,18.6
1703320811000,18.5
1703320856000,18.5
1703320902000,18.5
1703320946000,18.5
1703320991000,18.5
1703321036000,18.5
1703321082000,18.6
1703321126000,18.6
1703321171000,18.9
1703321216000,18.9
1703321262000,18.7
1703321306000,18.7
1703321351000,18.7
1703321396000,18.7
1703321442000,18.8
1703321486000,18.8
1703321531000,18.6
1703321576000,18.6
1703321622000,18.8
1703321666000,18.8
1703321711000,18.9
1703321756000,18.9
1703321802000,18.9
1703321846000,18.9
1703321891000,18.7
1703321936000,18.7
1703321982000,19
1703322026000,19
1703322071000,18.8
1703322116000,18.8
1703322162000,19.1
1703322206000,19.1
1703322251000,19.1
1703322296000,19.1
1703322342000,18.8
1703322386000,18.8
1703322431000,18.9
1703322476000,18.9
1703322522000,18.9
1703322566000,18.9
1703322611000,18.9
1703322656000,18.9
1703322702000,18.9
1703322746000,18.9
1703322791000,18.9
1703322836000,18.9
1703322882000,19.1
1703322926000,19.1
1703322971000,19
1703323016000,19
1703323062000,18.9
1703323106000,18.9
1703323151000,19.1
1703323196000,19.1
1703323242000,19.1
1703323286000,19.1
1703323331000,19
1703323376000,19
1703323422000,19.1
1703323466000,19.1
1703323511000,19
1703323556000,19
1703323602000,19.3
1703323646000,19.3
1703323691000,19.1
1703323736000,19.1
1703323782000,19.2
1703323826000,19.2
1703323871000,19.2
1703323916000,19.2
1703323962000,19.3
1703324006000,19.3
1703324051000,19.2
1703324096000,19.2
1703324142000,19.1
1703324186000,19.1
1703324231000,19.4
1703324276000,19.4
1703324322000,19.2
1703324366000,19.2
1703324411000,19.3
1703324456000,19.3
1703324502000,19.3
1703324546000,19.3
1703324591000,19.2
1703324636000,19.2
1703324682000,19.1
1703324726000,19.1
1703324771000,19.3
1703324816000,19.3
1703324862000,19.4
1703324906000,19.4
1703324951000,19.2
1703324996000,19.2
1703325042000,19.3
1703325086000,19.3
1703325131000,19.4
1703325176000,19.4
1703325222000,19.4
1703325266000,19.4
1703325311000,19.4
1703325356000,19.4
1703325402000,19.4
1703325446000,19.4
1703325491000,19.6
1703325536000,19.6
1703325582000,19.4
1703325626000,19.4
1703325671000,19.6
1703325716000,19.6
1703325762000,19.6
1703325806000,19.6
1703325851000,19.5
1703325896000,19.5
1703325942000,19.5
1703325986000,19.5
1703326031000,19.5
1703326076000,19.5
1703326122000,19.5
1703326166000,19.5
1703326211000,19.6
1703326256000,19.6
1703326302000,19.5
1703326346000,19.5
1703326391000,19.5
1703326436000,19.5
1703326482000,19.4
1703326526000,19.4
1703326571000,19.7
1703326616000,19.7
1703326662000,19.6
1703326706000,19.6
1703326751000,19.6
1703326796000,19.6
1703326842000,19.6
1703326887000,19.6
1703326931000,19.6
1703326976000,19.6
1703327021000,19.6
1703327067000,19.6
1703327111000,19.6
1703327156000,19.6
1703327201000,19.7
1703327247000,19.7
1703327291000,19.6
1703327336000,19.6
1703327381000,19.7
1703327427000,19.7
1703327471000,19.9
1703327516000,19.9
1703327561000,19.7
1703327607000,19.7
1703327651000,19.7
1703327696000,19.7
1703327741000,19.6
1703327787000,19.6
1703327831000,19.8
1703327876000,19.8
1703327921000,19.7
1703327967000,19.7
1703328011000,19.8
1703328056000,19.8
1703328101000,19.6
1703328147000,19.6
1703328191000,19.8
1703328236000,19.8
1703328281000,19.9
1703328327000,19.9
1703328371000,19.9
1703328416000,19.9
1703328461000,19.9
1703328507000,19.9
1703328551000,19.9
1703328596000,19.9
1703328641000,20.1
1703328687000,20.1
1703328731000,19.7
1703328776000,19.7
1703328821000,19.7
1703328867000,19.7
1703328911000,19.8
1703328956000,19.8
1703329001000,19.9
1703329047000,19.9
1703329091000,19.8
1703329136000,19.8
1703329181000,19.9
1703329227000,19.9
1703329271000,19.8
1703329316000,19.8
1703329361000,20
1703329407000,20
1703329451000,19.9
1703329496000,19.9
1703329541000,19.9
1703329587000,19.9
1703329631000,20
1703329676000,20
