date,temperature
1701936058000,20.4
1701936643000,20.6
1701937228000,20.9
1701937858000,21
1701938443000,21.2
1701939028000,21.4
1701939658000,21.7
1701940243000,21.7
1701940828000,22
1701941458000,21.8
1701942043000,22
1701942628000,22
1701943258000,22.1
1701943843000,22.1
1701944428000,22.3
1701945058000,22.4
1701945643000,22.3
1701946228000,22.5
1701946858000,22.4
1701947443000,22.5
1701948080000,22.4
1701948478000,22.4
1701948523000,22.3
1701948568000,22.3
1701948613000,22.5
1701948658000,22.5
1701948703000,22.5
1701948748000,22.5
1701948793000,22.4
1701948838000,22.4
1701948883000,22.4
1701948928000,22.4
1701948973000,22.5
1701949018000,22.5
1701949063000,22.3
1701949108000,22.3
1701949153000,22.4
1701949198000,22.4
1701949243000,22.4
1701949288000,22.4
1701949333000,22.6
1701949378000,22.6
1701949423000,22.5
1701949468000,22.5
1701949513000,22.4
1701949558000,22.4
1701949603000,22.4
1701949648000,22.4
1701949693000,22.5
1701949738000,22.5
1701949783000,22.4
1701949828000,22.4
1701949873000,22.5
1701949918000,22.5
1701949963000,22.5
1701950008000,22.5
1701950053000,22.6
1701950098000,22.6
1701950143000,22.5
1701950188000,22.5
1701950233000,22.5
1701950278000,22.5
1701950323000,22.4
1701950368000,22.4
1701950413000,22.5
1701950458000,22.5
1701950503000,22.4
1701950548000,22.4
1701950593000,22.5
1701950638000,22.5
1701950683000,22.5
1701950728000,22.5
1701950773000,22.4
1701950818000,22.4
1701950863000,22.5
1701950908000,22.5
1701950953000,22.5
1701950998000,22.5
1701951043000,22.5
1701951088000,22.5
1701951133000,22.7
1701951178000,22.7
1701951223000,22.5
1701951268000,22.5
1701951313000,22.5
1701951358000,22.5
1701951403000,22.5
1701951448000,22.5
1701951493000,22.4
1701951538000,22.4
1701951583000,22.4
1701951628000,22.4
1701951673000,22.4
1701951718000,22.4
1701951763000,22.7
1701951808000,22.7
1701951853000,22.5
1701951898000,22.5
1701951943000,22.6
1701951988000,22.6
1701952033000,22.5
1701952078000,22.5
1701952123000,22.6
1701952168000,22.6
1701952213000,22.5
1701952258000,22.5
1701952303000,22.6
1701952348000,22.6
1701952393000,22.6
1701952438000,22.6
1701952483000,22.6
1701952528000,22.6
1701952573000,22.6
1701952618000,22.6
1701952663000,22.6
1701952708000,22.6
1701952753000,22.5
1701952798000,22.5
1701952843000,22.5
1701952888000,22.5
1701952933000,22.4
1701952978000,22.4
1701953023000,22.5
1701953068000,22.5
1701953113000,22.6
1701953158000,22.6
1701953203000,22.4
1701953248000,22.4
1701953293000,22.6
1701953338000,22.6
1701953383000,22.5
1701953428000,22.5
1701953473000,22.5
1701953518000,22.5
1701953563000,22.5
1701953608000,22.5
1701953653000,22.5
1701953698000,22.5
1701953743000,22.4
1701953788000,22.4
1701953833000,22.6
1701953878000,22.6
1701953923000,22.4
1701953968000,22.4
1701954013000,22.6
1701954058000,22.6
1701954103000,22.6
1701954148000,22.6
1701954193000,22.6
1701954238000,22.6
1701954283000,22.5
1701954328000,22.5
1701954373000,22.5
1701954418000,22.5
1701954463000,22.5
1701954508000,22.5
1701954553000,22.6
1701954598000,22.6
1701954643000,22.6
1701954688000,22.6
1701954733000,22.7
1701954778000,22.7
1701954823000,22.6
1701954868000,22.6
1701954913000,22.6
1701954958000,22.6
1701955003000,22.6
1701955048000,22.6
1701955093000,22.6
1701955137000,22.6
1701955182000,22.6
1701955227000,22.6
1701955273000,22.6
1701955317000,22.6
1701955362000,22.6
1701955407000,22.6
1701955453000,22.5
1701955497000,22.5
1701955542000,22.5
1701955587000,22.5
1701955633000,22.4
1701955677000,22.4
1701955722000,22.6
1701955767000,22.6
1701955813000,22.4
1701955857000,22.4
1701955902000,22.5
1701955947000,22.5
1701955993000,22.6
1701956037000,22.6
1701956082000,22.5
1701956127000,22.5
1701956173000,22.7
1701956217000,22.7
1701956262000,22.5
1701956307000,22.5
1701956353000,22.5
1701956397000,22.5
1701956442000,22.6
1701956487000,22.6
1701956533000,22.7
1701956577000,22.7
1701956622000,22.7
1701956667000,22.7
1701956713000,22.6
1701956757000,22.6
1701956802000,22.6
1701956847000,22.6
1701956893000,22.7
1701956937000,22.7
1701956982000,22.8
1701957027000,22.8
1701957073000,22.7
1701957117000,22.7
1701957162000,22.6
1701957207000,22.6
1701957253000,22.8
1701957297000,22.8
1701957342000,22.8
1701957387000,22.8
1701957433000,23
1701957477000,23
1701957522000,22.9
1701957567000,22.9
1701957613000,23
1701957657000,23
1701957702000,22.9
1701957747000,22.9
1701957793000,22.7
1701957837000,22.7
1701957882000,22.9
1701957927000,22.9
1701957973000,22.9
1701958017000,22.9
1701958062000,23.1
1701958107000,23.1
1701958153000,23
1701958197000,23
1701958242000,22.9
1701958287000,22.9
1701958333000,22.9
