date,temperature
1700901039000,17.7
1700901084000,17.7
1700901129000,18
1700901174000,18
1700901219000,18.1
1700901264000,18.1
1700901309000,18
1700901354000,18
1700901399000,18.3
1700901444000,18.3
1700901489000,18.4
1700901534000,18.4
1700901579000,18.2
1700901624000,18.2
1700901669000,18.5
1700901714000,18.5
1700901759000,18.5
1700901804000,18.5
1700901849000,18.7
1700901894000,18.7
1700901939000,18.7
1700901984000,18.7
1700902029000,18.8
1700902074000,18.8
1700902119000,19
1700902164000,19
1700902209000,19
1700902254000,19
1700902299000,18.9
1700902344000,18.9
1700902389000,19.3
1700902434000,19.3
1700902479000,19.2
1700902524000,19.2
1700902569000,18.9
1700902614000,18.9
1700902659000,19.1
1700902704000,19.1
1700902749000,19.1
1700902794000,19.1
1700902839000,19.4
1700902884000,19.4
1700902929000,19.3
1700902974000,19.3
1700903019000,19.3
1700903064000,19.3
1700903109000,19.6
1700903154000,19.6
1700903199000,19.5
1700903244000,19.5
1700903289000,19.4
1700903334000,19.4
1700903379000,19.6
1700903424000,19.6
1700903469000,19.6
1700903514000,19.6
1700903559000,19.6
1700903604000,19.6
1700903649000,19.7
1700903694000,19.7
1700903739000,19.7
1700903784000,19.7
1700903829000,19.8
1700903874000,19.8
1700903919000,19.8
1700903964000,19.8
1700904009000,19.9
1700904054000,19.9
1700904099000,20
1700904144000,20
1700904189000,20
1700904234000,20
1700904279000,20
1700904324000,20
1700904369000,20.1
1700904414000,20.1
1700904459000,20.1
1700904504000,20.1
1700904549000,20.1
1700904594000,20.1
1700904639000,20.3
1700904684000,20.3
1700904729000,20.2
1700904774000,20.2
1700904819000,20.2
1700904864000,20.2
1700904909000,20.4
1700904954000,20.4
1700904999000,20.3
1700905044000,20.3
1700905089000,20.4
1700905134000,20.4
1700905179000,20.4
1700905224000,20.4
1700905269000,20.4
1700905314000,20.4
1700905359000,20.5
1700905404000,20.5
1700905449000,20.6
1700905494000,20.6
1700905539000,20.6
1700905584000,20.6
1700905629000,20.8
1700905674000,20.8
1700905719000,20.7
1700905764000,20.7
1700905809000,20.7
1700905854000,20.7
1700905899000,20.8
1700905944000,20.8
1700905989000,20.8
1700906034000,20.8
